pmid,entity_id,text,entity_type,identifier,start,end,split
24055495,4,dementia,DiseaseOrPhenotypicFeature,D003704,188,196,train
24055495,5,Alzheimer's disease,DiseaseOrPhenotypicFeature,D000544,209,228,train
24055495,6,sAD,DiseaseOrPhenotypicFeature,D000544,230,233,train
24055495,7,insulin-receptor,GeneOrGeneProduct,24954,278,294,train
24055495,8,IR,GeneOrGeneProduct,24954,296,298,train
24055495,9,glucose,ChemicalEntity,D005947,329,336,train
24055495,10,glucose,ChemicalEntity,D005947,351,358,train
24055495,11,GLUT4,GeneOrGeneProduct,25139,371,376,train
24055495,12,glucose,ChemicalEntity,D005947,391,398,train
24055495,13,d-galactose,ChemicalEntity,D005690,461,472,train
24055495,14,d-glucose,ChemicalEntity,D005947,492,501,train
24055495,15,insulin,GeneOrGeneProduct,24505,542,549,train
24055495,16,GLUT3,GeneOrGeneProduct,25551,562,567,train
24055495,17,glucose,ChemicalEntity,D005947,613,620,train
24055495,18,galactose,ChemicalEntity,D005690,688,697,train
24055495,19,memory deterioration,DiseaseOrPhenotypicFeature,D008569,705,725,train
24055495,20,galactose,ChemicalEntity,D005690,806,815,train
24055495,21,galactose,ChemicalEntity,D005690,931,940,train
24055495,22,cognitive deficits,DiseaseOrPhenotypicFeature,D003072,970,988,train
24055495,23,streptozotocin,ChemicalEntity,D013311,992,1006,train
24055495,24,STZ,ChemicalEntity,D013311,1016,1019,train
24055495,25,rat,OrganismTaxon,10116,1025,1028,train
24055495,26,sAD,DiseaseOrPhenotypicFeature,D000544,1038,1041,train
24055495,27,galactose,ChemicalEntity,D005690,1131,1140,train
24055495,28,STZ,ChemicalEntity,D013311,1183,1186,train
24055495,29,STZ,ChemicalEntity,D013311,1249,1252,train
24055495,30,cognitive deficits,DiseaseOrPhenotypicFeature,D003072,1265,1283,train
24055495,31,galactose,ChemicalEntity,D005690,1311,1320,train
24055495,32,rat,OrganismTaxon,10116,1344,1347,train
24055495,33,galactose,ChemicalEntity,D005690,1363,1372,train
24055495,34,galactose,ChemicalEntity,D005690,1432,1441,train
24055495,35,galactose,ChemicalEntity,D005690,1482,1491,train
24055495,36,galactose,ChemicalEntity,D005690,1522,1531,train
24055495,37,galactose,ChemicalEntity,D005690,1657,1666,train
24055495,38,galactose,ChemicalEntity,D005690,1678,1687,train
24055495,39,cognitive deficits,DiseaseOrPhenotypicFeature,D003072,1810,1828,train
24055495,40,glucose hypometabolism,DiseaseOrPhenotypicFeature,D018149,1845,1867,train
24055495,41,AD,DiseaseOrPhenotypicFeature,D000544,1871,1873,train
27084744,0,NOTCH1,GeneOrGeneProduct,4851,0,6,train
27084744,1,SOX10,GeneOrGeneProduct,6663,11,16,train
27084744,2,Cancer,DiseaseOrPhenotypicFeature,D009369,77,83,train
27084744,3,Adenoid Cystic Carcinoma,DiseaseOrPhenotypicFeature,D003528,103,127,train
27084744,4,cancer,DiseaseOrPhenotypicFeature,D009369,164,170,train
27084744,5,adenoid cystic carcinoma,DiseaseOrPhenotypicFeature,D003528,191,215,train
27084744,6,ACC,DiseaseOrPhenotypicFeature,D003528,217,220,train
27084744,7,ACC,DiseaseOrPhenotypicFeature,D003528,390,393,train
27084744,8,ACC,DiseaseOrPhenotypicFeature,D003528,511,514,train
27084744,9,ROCK,GeneOrGeneProduct,6093,546,550,train
27084744,10,ACC,DiseaseOrPhenotypicFeature,D003528,707,710,train
27084744,11,CD133,GeneOrGeneProduct,8842,711,716,train
27084744,12,NOTCH1,GeneOrGeneProduct,4851,745,751,train
27084744,13,SOX10,GeneOrGeneProduct,6663,756,761,train
27084744,14,tumors,DiseaseOrPhenotypicFeature,D009369,795,801,train
27084744,15,mice,OrganismTaxon,10090,810,814,train
27084744,16,CD133,GeneOrGeneProduct,8842,816,821,train
27084744,17,ACC,DiseaseOrPhenotypicFeature,D003528,824,827,train
27084744,18,NOTCH1,GeneOrGeneProduct,4851,853,859,train
27084744,19,N1ICD,GeneOrGeneProduct,4851,861,866,train
27084744,20,CD133,GeneOrGeneProduct,8842,882,887,train
27084744,21,JAG1,GeneOrGeneProduct,182,911,915,train
27084744,22,NR2F1,GeneOrGeneProduct,7025,958,963,train
27084744,23,NR2F2,GeneOrGeneProduct,7026,965,970,train
27084744,24,p27Kip1,GeneOrGeneProduct,1027,976,983,train
27084744,25,NOTCH1,GeneOrGeneProduct,4851,999,1005,train
27084744,26,SOX10,GeneOrGeneProduct,6663,1007,1012,train
27084744,27,FABP7,GeneOrGeneProduct,2173,1040,1045,train
27084744,28,FABP7,GeneOrGeneProduct,2173,1209,1214,train
27084744,29,NOTCH1,GeneOrGeneProduct,4851,1366,1372,train
27084744,30,FABP7,GeneOrGeneProduct,2173,1373,1378,train
27084744,31,SKP2,GeneOrGeneProduct,6502,1402,1406,train
27084744,32,p27Kip1,GeneOrGeneProduct,1027,1425,1432,train
27084744,33,g-secretase,GeneOrGeneProduct,55851,1436,1447,train
27084744,34,DAPT,ChemicalEntity,C419410,1459,1463,train
27084744,35,CD133,GeneOrGeneProduct,8842,1486,1491,train
27084744,36,N1ICD,GeneOrGeneProduct,4851,1512,1517,train
27084744,37,SKP2,GeneOrGeneProduct,6502,1522,1526,train
27084744,38,p27Kip1,GeneOrGeneProduct,1027,1536,1543,train
27084744,39,ACC,DiseaseOrPhenotypicFeature,D003528,1555,1558,train
27084744,40,CD133,GeneOrGeneProduct,8842,1589,1594,train
27084744,41,ACC,DiseaseOrPhenotypicFeature,D003528,1673,1676,train
27084744,42,CD133,GeneOrGeneProduct,8842,1736,1741,train
27084744,43,SOX10,GeneOrGeneProduct,6663,1799,1804,train
27084744,44,NOTCH1,GeneOrGeneProduct,4851,1806,1812,train
27084744,45,FABP7,GeneOrGeneProduct,2173,1818,1823,train
27084744,46,Notch,GeneOrGeneProduct,4851,1855,1860,train
27084744,47,SKP2,GeneOrGeneProduct,6502,1896,1900,train
27084744,48,ACC,DiseaseOrPhenotypicFeature,D003528,1938,1941,train
18235024,0,Cone dystrophy with supernormal rod response,DiseaseOrPhenotypicFeature,C563678,0,44,train
18235024,1,KCNV2,GeneOrGeneProduct,169522,86,91,train
18235024,2,Cone dystrophy with supernormal rod response,DiseaseOrPhenotypicFeature,C563678,102,146,train
18235024,3,CDSRR,DiseaseOrPhenotypicFeature,C563678,148,153,train
18235024,4,retinal disorder,DiseaseOrPhenotypicFeature,D012164,160,176,train
18235024,5,color vision defects,DiseaseOrPhenotypicFeature,D003117,217,237,train
18235024,6,PDE6H,GeneOrGeneProduct,5149,374,379,train
18235024,7,KCNV2,GeneOrGeneProduct,169522,387,392,train
18235024,8,CDSRR,DiseaseOrPhenotypicFeature,C563678,416,421,train
18235024,9,patients,OrganismTaxon,9606,490,498,train
18235024,10,CDSRR,DiseaseOrPhenotypicFeature,C563678,504,509,train
18235024,11,patients,OrganismTaxon,9606,558,566,train
18235024,12,PDE6C,GeneOrGeneProduct,5146,826,831,train
18235024,13,KCNV2,GeneOrGeneProduct,169522,836,841,train
18235024,14,PDE6H,GeneOrGeneProduct,5149,995,1000,train
18235024,15,KCNV2,GeneOrGeneProduct,169522,1020,1025,train
18235024,16,patients,OrganismTaxon,9606,1049,1057,train
18235024,17,CDSRR,DiseaseOrPhenotypicFeature,C563678,1351,1356,train
18235024,18,color vision defects,DiseaseOrPhenotypicFeature,D003117,1432,1452,train
18235024,19,atrophy,DiseaseOrPhenotypicFeature,D001284,1526,1533,train
18235024,20,patients,OrganismTaxon,9606,1555,1563,train
18235024,21,patients,OrganismTaxon,9606,1628,1636,train
18235024,22,cone dystrophy with supernormal rod response,DiseaseOrPhenotypicFeature,C563678,1688,1732,train
18235024,23,KCNV2,GeneOrGeneProduct,169522,1769,1774,train
19779499,0,CACNA1S,GeneOrGeneProduct,779,6,13,train
19779499,1,hypokalemic periodic paralysis,DiseaseOrPhenotypicFeature,D020514,49,79,train
19779499,2,Hypokalaemic periodic paralysis,DiseaseOrPhenotypicFeature,D020514,108,139,train
19779499,3,HypoPP,DiseaseOrPhenotypicFeature,D020514,141,147,train
19779499,4,autosomal dominant disorder,DiseaseOrPhenotypicFeature,D030342,155,182,train
19779499,5,muscle weakness,DiseaseOrPhenotypicFeature,D018908,230,245,train
19779499,6,potassium,ChemicalEntity,D011188,286,295,train
19779499,7,HypoPP,DiseaseOrPhenotypicFeature,D020514,336,342,train
19779499,8,CACNA1S,GeneOrGeneProduct,779,366,373,train
19779499,9,skeletal muscle calcium channel alpha-subunit,GeneOrGeneProduct,779,393,438,train
19779499,10,CACNA1S,GeneOrGeneProduct,779,538,545,train
19779499,11,HypoPP,DiseaseOrPhenotypicFeature,D020514,570,576,train
19779499,12,patients,OrganismTaxon,9606,577,585,train
19779499,13,CACNA1S,GeneOrGeneProduct,779,668,675,train
19779499,14,HypoPP,DiseaseOrPhenotypicFeature,D020514,809,815,train
19779499,15,V876E,SequenceVariant,rs267606698,853,858,train
19779499,16,HypoPP,DiseaseOrPhenotypicFeature,D020514,875,881,train
19779499,17,patients,OrganismTaxon,9606,882,890,train
19779499,18,V876E,SequenceVariant,rs267606698,1004,1009,train
19779499,19,death,DiseaseOrPhenotypicFeature,D003643,1146,1151,train
19779499,20,CACNA1S,GeneOrGeneProduct,779,1194,1201,train
19779499,21,CACNA1S,GeneOrGeneProduct,779,1229,1236,train
19779499,22,HypoPP,DiseaseOrPhenotypicFeature,D020514,1263,1269,train
19811499,0,tumor necrosis factor-alpha,GeneOrGeneProduct,"21926,7124",37,64,train
19811499,1,nuclear factor-kappaB,GeneOrGeneProduct,"18033,4790",66,87,train
19811499,2,bone morphogenetic protein-2,GeneOrGeneProduct,"12156,650",93,121,train
19811499,3,metastasis,DiseaseOrPhenotypicFeature,D009362,139,149,train
19811499,4,prostate cancer,DiseaseOrPhenotypicFeature,D011471,170,185,train
19811499,5,MC3T3-E1,CellLine,CVCL_0409,234,242,train
19811499,6,prostate cancer (PC) metastasis,DiseaseOrPhenotypicFeature,"D009362,D011471",303,334,train
19811499,7,phosphoinositide 3-kinase (PI3K)/protein kinase B,GeneOrGeneProduct,207,404,453,train
19811499,8,Akt,GeneOrGeneProduct,207,455,458,train
19811499,9,bone morphogenetic protein (BMP)-2,GeneOrGeneProduct,650,514,548,train
19811499,10,nuclear factor (NF)-kappaB,GeneOrGeneProduct,4790,562,588,train
19811499,11,prostate cancer,DiseaseOrPhenotypicFeature,D011471,608,623,train
19811499,12,NF-kappaB,GeneOrGeneProduct,4790,673,682,train
19811499,13,human,OrganismTaxon,9606,717,722,train
19811499,14,tumor necrosis factor (TNF)-alpha,GeneOrGeneProduct,7124,723,756,train
19811499,15,p65,GeneOrGeneProduct,5970,789,792,train
19811499,16,PC-3,CellLine,CVCL_0035,875,879,train
19811499,17,C4-2B,CellLine,CVCL_4784,884,889,train
19811499,18,LNCaP,CellLine,CVCL_0395,899,904,train
19811499,19,osteopontin,GeneOrGeneProduct,6696,999,1010,train
19811499,20,osteocalcin,GeneOrGeneProduct,632,1012,1023,train
19811499,21,collagen IA1,GeneOrGeneProduct,1277,1029,1041,train
19811499,22,PC,DiseaseOrPhenotypicFeature,D011471,1057,1059,train
19811499,23,PC,DiseaseOrPhenotypicFeature,D011471,1108,1110,train
19811499,24,BMP-4,GeneOrGeneProduct,652,1125,1130,train
19811499,25,BMP-2,GeneOrGeneProduct,650,1132,1137,train
19811499,26,C4-2B,CellLine,CVCL_4784,1182,1187,train
19811499,27,LNCaP,CellLine,CVCL_0395,1206,1211,train
19811499,28,Noggin,GeneOrGeneProduct,9241,1254,1260,train
19811499,29,BMP-2,GeneOrGeneProduct,650,1275,1280,train
19811499,30,TNF-alpha,GeneOrGeneProduct,7124,1290,1299,train
19811499,31,C4-2B,CellLine,CVCL_4784,1320,1325,train
19811499,32,NF-kappaB,GeneOrGeneProduct,4790,1337,1346,train
19811499,33,TNF-alpha,GeneOrGeneProduct,7124,1366,1375,train
19811499,34,TNF-alpha,GeneOrGeneProduct,7124,1405,1414,train
19811499,35,C4-2B,CellLine,CVCL_4784,1426,1431,train
19811499,36,BMP-2,GeneOrGeneProduct,12156,1450,1455,train
19811499,37,BMP,GeneOrGeneProduct,12156,1460,1463,train
19811499,38,Smad,GeneOrGeneProduct,17127,1474,1478,train
19811499,39,receptor activator of NF-kappaB ligand,GeneOrGeneProduct,21943,1505,1543,train
19811499,40,RAW 264.7,CellLine,CVCL_0493,1559,1568,train
19811499,41,TNF-alpha,GeneOrGeneProduct,7124,1738,1747,train
19811499,42,BMP2,GeneOrGeneProduct,650,1761,1765,train
19811499,43,C4-2B,CellLine,CVCL_4784,1777,1782,train
19811499,44,MC3T3-E1,CellLine,CVCL_0409,1824,1832,train
19811499,45,BMP-2,GeneOrGeneProduct,12156,1855,1860,train
19811499,46,NF-kappaB,GeneOrGeneProduct,4790,1875,1884,train
19811499,47,PC,DiseaseOrPhenotypicFeature,D011471,2082,2084,train
20801104,0,DRD4,GeneOrGeneProduct,1815,61,65,train
20801104,1,schizophrenia,DiseaseOrPhenotypicFeature,D012559,71,84,train
20801104,2,depression,DiseaseOrPhenotypicFeature,D003866,86,96,train
20801104,3,heroin addiction,DiseaseOrPhenotypicFeature,D006556,102,118,train
20801104,4,dopamine D4 receptor,GeneOrGeneProduct,1815,238,258,train
20801104,5,DRD4,GeneOrGeneProduct,1815,260,264,train
20801104,6,schizophrenia,DiseaseOrPhenotypicFeature,D012559,275,288,train
20801104,7,depression,DiseaseOrPhenotypicFeature,D003866,290,300,train
20801104,8,heroin addiction,DiseaseOrPhenotypicFeature,D006556,306,322,train
20801104,9,patients,OrganismTaxon,9606,399,407,train
20801104,10,schizophrenia,DiseaseOrPhenotypicFeature,D012559,413,426,train
20801104,11,patients,OrganismTaxon,9606,432,440,train
20801104,12,depression,DiseaseOrPhenotypicFeature,D003866,446,456,train
20801104,13,patients,OrganismTaxon,9606,462,470,train
20801104,14,heroin addiction,DiseaseOrPhenotypicFeature,D006556,476,492,train
20801104,15,DRD4,GeneOrGeneProduct,1815,573,577,train
20801104,16,-120 bp duplication,SequenceVariant,c|DUP|-120||,579,598,train
20801104,17,-616C/G,SequenceVariant,rs747302,600,607,train
20801104,18,-521C/T,SequenceVariant,rs1800955,613,620,train
20801104,19,-120 bp duplication,SequenceVariant,c|DUP|-120||,824,843,train
20801104,20,schizophrenia,DiseaseOrPhenotypicFeature,D012559,868,881,train
20801104,21,-1240 L/S,SequenceVariant,p|SUB|L|-1240|S,914,923,train
20801104,22,paranoid schizophrenia,DiseaseOrPhenotypicFeature,D012563,932,954,train
20801104,23,-521 C/T,SequenceVariant,rs1800955,1014,1022,train
20801104,24,heroin dependence,DiseaseOrPhenotypicFeature,D006556,1047,1064,train
20801104,25,-120-bp duplication,SequenceVariant,c|DUP|-120||,1122,1141,train
20801104,26,DRD4,GeneOrGeneProduct,1815,1158,1162,train
20801104,27,schizophrenia,DiseaseOrPhenotypicFeature,D012559,1182,1195,train
20801104,28,-521 C/T,SequenceVariant,rs1800955,1209,1217,train
20801104,29,heroin addiction,DiseaseOrPhenotypicFeature,D006556,1250,1266,train
21080147,0,CRELD1,GeneOrGeneProduct,78987,6,12,train
21080147,1,patients,OrganismTaxon,9606,31,39,train
21080147,2,atrioventricular septal defect,DiseaseOrPhenotypicFeature,C562831,45,75,train
21080147,3,Atrioventricular septal defects,DiseaseOrPhenotypicFeature,C562831,89,120,train
21080147,4,AVSDs,DiseaseOrPhenotypicFeature,C562831,122,127,train
21080147,5,autosomal dominant defects,DiseaseOrPhenotypicFeature,D030342,190,216,train
21080147,6,malformations,DiseaseOrPhenotypicFeature,D000013,248,261,train
21080147,7,AVSD,DiseaseOrPhenotypicFeature,C562831,394,398,train
21080147,8,CRELD1,GeneOrGeneProduct,78987,400,406,train
21080147,9,AVSD,DiseaseOrPhenotypicFeature,C562831,469,473,train
21080147,10,patients,OrganismTaxon,9606,508,516,train
21080147,11,AVSD,DiseaseOrPhenotypicFeature,C562831,522,526,train
21080147,12,CRELD1,GeneOrGeneProduct,78987,644,650,train
21080147,13,patients,OrganismTaxon,9606,779,787,train
21080147,14,patient,OrganismTaxon,9606,816,823,train
21080147,15,C-to-G transition was identified at nucleotide 857,SequenceVariant,c|SUB|C|857|G,827,877,train
21080147,16,alanine for proline at amino acid 286,SequenceVariant,p|SUB|A|286|P,923,960,train
21080147,17,calcium,ChemicalEntity,D002118,974,981,train
21080147,18,EGF,GeneOrGeneProduct,1950,990,993,train
21080147,19,patient,OrganismTaxon,9606,1007,1014,train
21080147,20,AVSD,DiseaseOrPhenotypicFeature,C562831,1039,1043,train
21080147,21,patient,OrganismTaxon,9606,1127,1134,train
21080147,22,AVSD,DiseaseOrPhenotypicFeature,C562831,1150,1154,train
21080147,23,Down syndrome,DiseaseOrPhenotypicFeature,D004314,1171,1184,train
21080147,24,c.973G>A,SequenceVariant,rs755981922,1203,1211,train
21080147,25,lysine for glutamic acid at amino acid 325,SequenceVariant,rs755981922,1263,1305,train
21080147,26,E325K,SequenceVariant,rs755981922,1307,1312,train
21080147,27,calcium,ChemicalEntity,D002118,1328,1335,train
21080147,28,EGF,GeneOrGeneProduct,1950,1344,1347,train
21080147,29,CRELD1,GeneOrGeneProduct,78987,1379,1385,train
21080147,30,calcium,ChemicalEntity,D002118,1419,1426,train
21080147,31,EGF,GeneOrGeneProduct,1950,1435,1438,train
21080147,32,patients,OrganismTaxon,9606,1449,1457,train
21080147,33,AVSD,DiseaseOrPhenotypicFeature,C562831,1463,1467,train
21080147,34,CRELD1,GeneOrGeneProduct,78987,1469,1475,train
21080147,35,AVSD,DiseaseOrPhenotypicFeature,C562831,1495,1499,train
21080147,36,CRELD1,GeneOrGeneProduct,78987,1524,1530,train
21080147,37,heart defect,DiseaseOrPhenotypicFeature,D006331,1579,1591,train
21135151,0,CCR5,GeneOrGeneProduct,1234,10,14,train
21135151,1,delta32,SequenceVariant,c|DEL||32,14,21,train
21135151,2,HIV-1,OrganismTaxon,11676,73,78,train
21135151,3,C-C chemokine receptor type 5,GeneOrGeneProduct,1234,206,235,train
21135151,4,CCR5,GeneOrGeneProduct,1234,237,241,train
21135151,5,HIV-1,OrganismTaxon,11676,303,308,train
21135151,6,CCR5,GeneOrGeneProduct,1234,933,937,train
21135151,7,gp120,GeneOrGeneProduct,3700,1028,1033,train
21135151,8,HIV-1,OrganismTaxon,11676,1065,1070,train
21135151,9,infection,DiseaseOrPhenotypicFeature,D007239,1130,1139,train
21135151,10,HIV-1-infected,DiseaseOrPhenotypicFeature,D015658,1160,1174,train
21135151,11,CCR5,GeneOrGeneProduct,1234,1205,1209,train
21135151,12,HIV-1,OrganismTaxon,11676,1216,1221,train
21135151,13,CCR5,GeneOrGeneProduct,1234,1276,1280,train
21135151,14,DD32,SequenceVariant,c|DEL||32,1284,1288,train
21135151,15,infection,DiseaseOrPhenotypicFeature,D007239,1352,1361,train
21135151,16,patient,OrganismTaxon,9606,1489,1496,train
21135151,17,patient,OrganismTaxon,9606,1839,1846,train
21135151,18,CCR5,GeneOrGeneProduct,1234,1975,1979,train
21135151,19,patient,OrganismTaxon,9606,2063,2070,train
21135151,20,AIDS,DiseaseOrPhenotypicFeature,D000163,2096,2100,train
22836123,0,scleroderma renal crisis,DiseaseOrPhenotypicFeature,D007674,11,35,train
22836123,1,tacrolimus,ChemicalEntity,D016559,47,57,train
22836123,2,prednisolone,ChemicalEntity,D011239,62,74,train
22836123,3,Scleroderma renal crisis,DiseaseOrPhenotypicFeature,D007674,91,115,train
22836123,4,SRC,DiseaseOrPhenotypicFeature,D007674,117,120,train
22836123,5,systemic sclerosis,DiseaseOrPhenotypicFeature,D012595,148,166,train
22836123,6,SSc,DiseaseOrPhenotypicFeature,D012595,168,171,train
22836123,7,corticosteroid,ChemicalEntity,D000305,281,295,train
22836123,8,SRC,DiseaseOrPhenotypicFeature,D007674,341,344,train
22836123,9,thrombotic microangiopathy,DiseaseOrPhenotypicFeature,D057049,386,412,train
22836123,10,cyclosporine,ChemicalEntity,D016572,429,441,train
22836123,11,patients,OrganismTaxon,9606,445,453,train
22836123,12,SSc,DiseaseOrPhenotypicFeature,D012595,459,462,train
22836123,13,patient,OrganismTaxon,9606,493,500,train
22836123,14,SRC,DiseaseOrPhenotypicFeature,D007674,506,509,train
22836123,15,tacrolimus,ChemicalEntity,D016559,521,531,train
22836123,16,corticosteroids,ChemicalEntity,D000305,536,551,train
22836123,17,tacrolimus,ChemicalEntity,D016559,610,620,train
22836123,18,patients,OrganismTaxon,9606,628,636,train
22836123,19,SSc,DiseaseOrPhenotypicFeature,D012595,642,645,train
25946186,0,TIPE2,GeneOrGeneProduct,79626,0,5,train
25946186,1,Lung Cancer,DiseaseOrPhenotypicFeature,D008175,15,26,train
25946186,2,TIPE2,GeneOrGeneProduct,79626,149,154,train
25946186,3,cancer,DiseaseOrPhenotypicFeature,D009369,171,177,train
25946186,4,TIPE2,GeneOrGeneProduct,79626,222,227,train
25946186,5,lung cancer,DiseaseOrPhenotypicFeature,D008175,231,242,train
25946186,6,TIPE2,GeneOrGeneProduct,79626,282,287,train
25946186,7,lung carcinogenesis,DiseaseOrPhenotypicFeature,D008175,291,310,train
25946186,8,TIPE2,GeneOrGeneProduct,79626,342,347,train
25946186,9,lung squamous cancer,DiseaseOrPhenotypicFeature,D002289,351,371,train
25946186,10,LSC,DiseaseOrPhenotypicFeature,D002289,373,376,train
25946186,11,small cell lung cancer,DiseaseOrPhenotypicFeature,D055752,379,401,train
25946186,12,lung adenocarcinoma,DiseaseOrPhenotypicFeature,D000077192,406,425,train
25946186,13,AdC,DiseaseOrPhenotypicFeature,D000077192,427,430,train
25946186,14,TIPE2,GeneOrGeneProduct,79626,455,460,train
25946186,15,small cell lung cancer,DiseaseOrPhenotypicFeature,D055752,484,506,train
25946186,16,tumor,DiseaseOrPhenotypicFeature,D009369,535,540,train
